OBJECTID,Latitude,Longitude,Depth,Magnitude,Strike1,Dip1,Rake1,Strike2,Dip2,Rake2,T1_x,T1_y,T1_z,T1_az,T1_pl,T1_theta,P1_x,P1_y,P1_z,P1_az,P1_pl,P1_theta,B1_x,B1_y,B1_z,B1_az,B1_pl,B1_theta,tipo_falla1,T2_x,T2_y,T2_z,T2_az,T2_pl,T2_theta,P2_x,P2_y,P2_z,P2_az,P2_pl,P2_theta,B2_x,B2_y,B2_z,B2_az,B2_pl,B2_theta,tipo_falla2,ZONA
12,10.216,-84.137,88.7,3.4,239.2,22.6,-115.1,32.3,69.6,100,-0.894786439,0.184193376,0.406730906,281.6319532,23.99964017,66.00035983,-0.427962644,-0.094089457,-0.898885504,257.6005406,64.01195623,25.98804377,0.127299665,0.978376193,-0.163017854,7.413290598,9.38210689,80.61789311,NORMAL,-0.328229372,0.289419439,-0.899167319,311.4045493,64.04882998,25.95117002,0.380063698,-0.830989407,-0.406212002,155.4224029,23.96709976,66.03290024,0.864764167,0.475071567,-0.162757309,61.21712644,9.366976715,80.63302328,INVERSA,6
13,10.124,-84.03,6.7,2.7,170,22.4,0,80,90,67.6,-0.743155035,-0.142575979,-0.65375277,259.1396383,40.82514588,49.17485412,0.649573446,-0.388151587,-0.65375277,120.8603617,40.82514588,49.17485412,0.160545734,0.910500102,-0.381070376,10,22.4,67.6,OBLICUA,-0.649573446,0.388151587,-0.65375277,300.8603617,40.82514588,49.17485412,0.743155035,0.142575979,-0.65375277,79.13963835,40.82514588,49.17485412,0.160545734,0.910500102,0.381070376,10,22.4,67.6,OBLICUA,6
14,9.565,-83.531,0.1,2.9,216.5,49.8,139.2,97.4,60.1,-48.1,-0.574148968,-0.12397432,0.809310404,257.8153577,54.02861068,35.97138932,0.06836118,-0.99227695,-0.103504612,176.0589351,5.941017667,84.05898233,-0.815891973,0.004101652,-0.578189817,270.2880349,35.32332449,54.67667551,INVERSA,-0.928876914,0.355555033,0.103770409,290.945821,5.956329196,84.0436708,-0.286889261,-0.51345549,-0.808738531,209.193936,53.97286499,36.02713501,0.234269569,0.780989167,-0.578941871,16.69741475,35.37615386,54.62384614,NORMAL,6
15,9.816,-84.302,6.5,2.2,149.8,14.7,-135.9,282.9,79.8,100.7,-0.109186708,0.821885209,0.559091196,352.4326184,33.99297116,56.00702884,-0.289704434,0.511724703,-0.808831978,330.4843515,53.98196904,36.01803096,0.950867816,0.2502849,-0.182230253,75.2532517,10.49969278,79.50030722,NORMAL,-0.529122035,-0.255870545,0.809048908,244.1927188,54.00311102,35.99688898,-0.827611788,-0.054862981,-0.558613267,266.2073706,33.95995007,56.04004993,-0.187319516,0.965153002,0.182732267,349.0164309,10.52894727,79.47105273,INVERSA,6
16,9.838,-84.316,0.5,2.5,105.3,40.7,-101.8,269.9,50.3,100,-0.912758843,-0.399616443,-0.084723042,246.3556371,4.860098871,85.13990113,0.023237812,0.156271026,-0.987440819,8.458017503,80.90979085,9.090209151,-0.407837344,0.903264117,0.133351549,335.7001076,7.663308745,82.33669125,NORMAL,-0.099446731,-0.122614424,0.987459392,219.0438658,80.91652902,9.08347098,-0.988646898,0.124513507,-0.084105281,277.1782289,4.824577028,85.17542297,0.112639511,0.98461266,0.133604831,6.526255176,7.677951743,82.32204826,INVERSA,6
17,9.832,-84.321,3.6,2.4,144.7,43.3,-150.4,257.2,70.2,129.3,-0.074667192,0.958518215,0.275077521,355.5457363,15.96663393,74.03336607,-0.635127613,0.166951576,-0.754148584,284.727762,48.9510304,41.0489696,0.76878978,0.231019486,-0.59631558,73.27460286,36.60647377,53.39352623,NORMAL-TRANSCURRENTE,-0.567247358,-0.33040591,0.754362227,239.7803823,48.96967371,41.03032629,-0.730292559,0.625199747,-0.275314466,310.5666639,15.98075514,74.01924486,0.380661546,0.707076524,0.595935882,28.29623475,36.57937783,53.42062217,TRANSCURRENTE-INVERSA,6
18,9.837,-84.32,3,2.4,144.7,43.3,-150.4,257.2,70.2,129.3,-0.074667192,0.958518215,0.275077521,355.5457363,15.96663393,74.03336607,-0.635127613,0.166951576,-0.754148584,284.727762,48.9510304,41.0489696,0.76878978,0.231019486,-0.59631558,73.27460286,36.60647377,53.39352623,NORMAL-TRANSCURRENTE,-0.567247358,-0.33040591,0.754362227,239.7803823,48.96967371,41.03032629,-0.730292559,0.625199747,-0.275314466,310.5666639,15.98075514,74.01924486,0.380661546,0.707076524,0.595935882,28.29623475,36.57937783,53.42062217,TRANSCURRENTE-INVERSA,6
19,9.744,-84.306,7.5,2.5,359.6,15.1,42.9,131.5,79.8,-101.2,-0.516015057,0.284127713,0.808084095,298.8380174,53.90916244,36.09083756,-0.513443097,0.652527744,-0.557300394,321.802473,33.86930683,56.13069317,0.685641777,0.702480595,0.190830728,44.30499942,11.00126849,78.99873151,INVERSA,-0.522211152,-0.645394637,0.557459663,218.9775209,33.88029789,56.11970211,-0.520232437,-0.276881543,-0.807895304,241.9769041,53.89080368,36.10919632,-0.675761588,0.711900536,0.191164595,316.4918194,11.02075645,78.97924355,NORMAL,6
20,9.835,-84.301,1.5,2.5,258.3,39.8,-70.5,103.1,52.9,74.4,-0.896814327,0.426766657,0.116594527,295.4483557,6.695603503,83.3043965,-0.010371097,0.243193089,-0.969922451,357.5580711,75.91186695,14.08813305,0.442285546,0.871049563,0.213673008,26.91971242,12.33768727,77.66231273,NORMAL,-0.192270033,0.150493215,-0.969733998,308.0509261,75.86757626,14.13242374,0.906330065,0.406145466,-0.116669081,65.86185037,6.699904449,83.30009555,-0.376295161,0.901331045,0.214486127,337.3400348,12.38538126,77.61461874,INVERSA,6
21,10.055,-84.059,10.9,3.1,67.5,39.9,-47.2,297.9,61.9,60.3,-0.602918583,0.769758915,-0.209667343,321.9299506,12.10285843,77.89714157,-0.235175749,-0.422608876,-0.875268019,209.0953073,61.07671146,28.92328854,0.762352641,0.478406679,-0.435827374,57.89008976,25.83795268,64.16204732,NORMAL,-0.459515578,0.153118814,0.874871455,288.428996,61.029766,28.970234,-0.642995989,-0.73686864,-0.208760064,221.1081456,12.04969875,77.95030125,-0.612700246,0.658467338,-0.437057402,317.0619854,25.91628202,64.08371798,INVERSA,6
22,9.865,-84.311,12.4,4.4,68.7,35.3,-46.9,297.6,65,64.2,-0.597782164,0.751635955,-0.278746974,321.5044856,16.18543445,73.81456555,-0.163609034,-0.454781931,-0.875445874,199.7863325,61.09778871,28.90221129,0.784785683,0.477720406,-0.39483496,58.66998747,23.25568132,66.74431868,NORMAL,-0.472079637,0.100476053,0.875811269,282.0153771,61.14113495,28.85886505,-0.663778802,-0.694288495,-0.278138792,223.7130368,16.14915335,73.85084665,-0.5801194,0.712648615,-0.394453335,320.8532778,23.2318843,66.7681157,INVERSA,6
23,9.611,-83.588,6.8,2.9,250.8,69.8,-18.4,154.3,72.8,21.2,-0.478829673,0.877222045,0.034693332,331.3721805,1.988180457,88.01181954,0.774574562,0.44074051,-0.453632064,60.35969998,26.97695334,63.02304666,0.413226804,0.190339921,0.890513516,65.26832702,62.9378462,27.0621538,TRANSCURRENTE,-0.854175963,-0.254637465,-0.453368709,253.4002125,26.96002313,63.03997687,-0.268316583,0.96268841,-0.035174374,344.426,2.015758993,87.98424101,-0.445409515,-0.091601238,0.890628754,258.3787961,62.95236242,27.04763758,OBLICUA,6
24,9.628,-83.666,10.8,2.6,119.7,44.9,60.1,260.6,52.3,-116.4,-0.231034883,0.274012423,-0.933563107,319.8639277,68.99723117,21.00276883,-0.636079261,-0.768605598,-0.068180698,219.6103285,3.909499199,86.0905008,0.736224189,-0.578068012,-0.351868324,128.1382703,20.6016328,69.3983672,INVERSA,-0.985435618,-0.155545976,-0.068717474,261.03016,3.940326477,86.05967352,0.118498231,-0.33830104,-0.933547308,160.6959431,68.99470561,21.00529439,-0.121962334,0.928093668,-0.351805817,352.513564,20.59780681,69.40219319,NORMAL,6
25,9.621,-83.653,6.1,2.5,120.7,36,7.9,217.2,85.4,-125.8,-0.647352599,0.430183981,-0.629187059,303.605154,38.99017063,51.00982937,-0.067402934,-0.85457476,-0.514935747,184.5097578,30.99316033,59.00683967,0.759204489,0.29093594,-0.582206855,69.03258979,35.60591121,54.39408879,OBLICUA,-0.783414167,0.347974846,-0.514952182,293.9497096,30.99425881,59.00574119,0.068863938,-0.774860092,-0.628370588,174.9213103,38.93000955,51.06999045,0.617673053,0.527736056,-0.583073455,49.48962675,35.66700474,54.33299526,OBLICUA,6
26,10.039,-84.193,6.1,2.5,250.6,44.9,-52.8,117.6,55.8,58.9,-0.705090849,0.701552176,0.103302653,314.8558621,5.929383954,84.07061605,0.236484139,0.369971281,-0.898441152,32.58654847,63.95391416,26.04608584,0.66852236,0.609053196,0.426769327,47.66510609,25.26270752,64.73729248,NORMAL,-0.385900408,0.210400968,-0.898227314,298.6001414,63.92602515,26.07397485,0.650664061,0.752303776,-0.103321378,40.8563765,5.930462576,84.06953742,-0.654000883,0.624315994,0.427214682,313.6697248,25.29092631,64.70907369,INVERSA,6
27,9.974,-83.827,3.2,3.1,134.5,40.1,139.1,11,65.1,-57.6,-0.302342648,0.452231543,0.839092102,326.235008,57.04437163,32.95562837,-0.952062719,-0.186246593,-0.242670118,258.9313362,14.04418662,75.95581338,-0.046534964,0.872237834,-0.48686308,356.9460948,29.13460862,60.86539138,INVERSA,-0.201581197,-0.948640693,-0.243815211,191.9966132,14.11182717,75.88817283,-0.446342189,0.310545451,-0.839249768,304.8285146,57.06098158,32.93901842,-0.871862186,0.060351958,0.486018487,273.9598062,29.07922248,60.92077752,NORMAL,6
28,9.978,-83.831,6.6,3.1,250,85.8,0,160,90,4.2,-0.420833831,0.905658307,0.051787226,335.077038,2.968517369,87.03148263,0.904523356,0.423267741,-0.051787226,64.92296204,2.968517369,87.03148263,0.068821393,-0.025048939,0.997314477,110,85.8,4.2,TRANSCURRENTE,-0.904523356,-0.423267741,-0.051787226,244.922962,2.968517369,87.03148263,-0.420833831,0.905658307,-0.051787226,335.077038,2.968517369,87.03148263,-0.068821393,0.025048939,0.997314477,290,85.8,4.2,TRANSCURRENTE,6
29,10.043,-84.174,2.8,3,165.5,30.1,81.1,335.2,60.3,-95.1,-0.043375509,0.269202275,-0.962106387,350.8468247,74.17653171,15.82346829,-0.134204828,-0.955854489,-0.261402485,187.9922549,15.15329694,74.84670306,0.990003853,-0.117780856,-0.07758892,96.78459503,4.449990139,85.55000986,INVERSA,-0.346942986,-0.900710249,-0.261441412,201.0660976,15.15560763,74.84439237,0.168324732,0.214431264,-0.962125781,38.13128365,74.18060727,15.81939273,-0.922657764,0.377809847,-0.077216388,292.2681154,4.42858139,85.57141861,NORMAL,6
30,9.954,-84.246,72.2,3.2,358.2,35.6,153.9,246.5,75.1,-57.2,-0.629703779,0.178548063,-0.756038187,285.8303106,49.1161671,40.8838329,0.655562567,0.644291914,-0.393859937,45.49678228,23.19489021,66.80510979,-0.416786361,0.743645425,0.52276248,330.7309467,31.51773626,58.48226374,OBLICUA,-0.614072818,0.684695071,-0.392564942,318.11247,23.11419204,66.88580796,0.639238483,0.139739809,-0.756205626,77.66892015,49.13082648,40.86917352,0.462913315,0.715307937,0.523493856,32.90902576,31.56690564,58.43309436,OBLICUA,6
31,9.823,-83.364,0.1,3.7,150.4,60.3,-177.7,241.5,88,150.3,-0.303999082,0.895270279,0.325692626,341.2445042,19.00754279,70.99245721,-0.91077232,-0.172843785,-0.374991743,259.2543563,22.02380248,67.97619752,0.279425016,0.410628974,-0.867931741,34.23452417,60.21917675,29.78082325,TRANSCURRENTE,-0.903372078,-0.208420308,0.374806436,257.0084044,22.01234991,67.98765009,-0.3387059,0.882813626,-0.325451094,339.0098715,18.99290664,71.00709336,0.263053611,0.420952583,0.868102368,32.00129639,60.23886562,29.76113438,OBLICUA,6
32,9.585,-83.548,3.5,4.9,0.9,4.6,40.9,131.7,87,-93.5,-0.540761047,0.396326166,0.741958934,306.237854,47.89855514,42.10144486,-0.542542546,0.509730581,-0.667699274,313.2139826,41.88974109,48.11025891,0.642825852,0.763610048,0.060618635,40.09150322,3.47532259,86.52467741,OBLICUA,-0.526092209,-0.526547333,0.667813517,224.9752274,41.89853448,48.10146552,-0.528366552,-0.412941154,-0.741827736,231.990846,47.88734427,42.11265573,-0.6663751,0.743120118,0.060964875,318.1165966,3.495197409,86.50480259,OBLICUA,6
33,9.705,-83.995,17.1,3.5,191.8,39.9,68.9,345.1,53.2,-106.7,-0.259917648,-0.000641942,-0.965630573,269.8584917,74.93477723,15.06522277,0.445425581,-0.887334446,-0.119304789,153.3441902,6.851981686,83.14801831,0.856760683,0.461125979,-0.23091982,61.70996116,13.35123143,76.64876857,INVERSA,-0.053547804,-0.991479482,-0.118747921,183.0914259,6.819847081,83.18015292,0.237630699,0.102849781,-0.965895219,66.59638632,74.99322575,15.00677425,-0.969878489,0.079939719,-0.230098583,274.7118055,13.30287581,76.69712419,NORMAL,6
34,9.812,-83.928,5.7,2.8,185.4,11.3,26.9,301.9,84.9,-100.1,-0.644281772,0.115041339,-0.756086297,280.1238979,49.12037873,40.87962127,0.670360098,-0.390921211,-0.630712253,120.2486451,39.10269082,50.89730918,0.368128152,0.913206492,-0.174744287,21.95515246,10.06377756,79.93622244,OBLICUA,-0.584946575,-0.510159763,-0.630535107,228.9067675,39.08961278,50.91038722,0.610927495,0.234206287,-0.756250627,69.02508265,49.1347671,40.8652329,-0.533483927,0.827577447,-0.174672461,327.1928266,10.05959791,79.94040209,OBLICUA,6
35,9.686,-83.874,7.4,2.8,44.5,50.4,127.5,274.8,52.3,-53.6,-0.438270227,-0.168157141,-0.882973603,249.0090062,62.00317453,27.99682547,-0.325489765,0.945364956,-0.018480048,341.0013813,1.058889046,88.94111095,-0.837839854,-0.279299616,0.469058743,251.5638409,27.97321482,62.02678518,INVERSA,-0.939456886,0.342198932,-0.017906683,290.0142479,1.026032193,88.97396781,0.175577818,0.435831013,-0.882736517,21.94241343,61.97425051,28.02574949,0.294267206,0.832436916,0.469526988,19.4685477,28.00359668,61.99640332,NORMAL,6
36,9.731,-83.915,13.9,3.2,135.2,29.8,173.2,39.3,86.6,-60.4,-0.301788489,0.692547079,0.655211608,336.4540636,40.93569715,49.06430285,-0.79702466,0.193841383,-0.571994065,283.6693062,34.88939535,55.11060465,0.523139943,0.694841034,-0.493478002,36.97578167,29.56943803,60.43056197,OBLICUA,-0.199895713,0.795661829,0.571807623,345.8973397,34.87637322,55.12362678,-0.694263458,0.296787202,-0.655679501,293.1459803,40.97119339,49.02880661,0.691404335,0.528052659,-0.493072444,52.62960559,29.54272523,60.45727477,OBLICUA,6
37,9.736,-84.038,11,3,216.1,49.5,10.8,313.1,81.8,-139,-0.295112183,-0.774163506,-0.559981844,200.8669146,34.05454211,55.94545789,0.928720058,-0.09472977,-0.358476394,95.82404731,21.00665564,68.99334436,-0.224472391,0.625857121,-0.746937085,340.2689195,48.32575079,41.67424921,OBLICUA,-0.194700069,-0.913076085,-0.358307057,192.0372036,20.99626293,69.00373707,0.827348207,0.043339776,-0.560014829,87.00136099,34.05682329,55.94317671,-0.526865095,0.405479627,-0.746993604,307.5821708,48.33062136,41.66937864,OBLICUA,6
38,9.74,-84.047,7.1,2.6,90,0,161,161,90,90,-0.23021145,0.668582597,0.707106781,341,45,45,-0.23021145,0.668582597,-0.707106781,341,45,45,0.945518576,0.325568154,-2.77556E-17,71,0,90,OBLICUA,-0.23021145,-0.668582597,-0.707106781,199,45,45,0.23021145,0.668582597,-0.707106781,19,45,45,-0.945518576,0.325568154,1.11022E-16,289,0,90,OBLICUA,6
39,10.125,-84.526,77.7,3.9,64,34.9,16.2,167.4,80.8,-123.9,-0.079465629,-0.716732316,0.69280589,186.326665,43.85263186,46.14736814,-0.806712656,-0.362030241,-0.467064016,245.8307812,27.84388361,62.15611639,-0.585576557,0.596010816,0.54942807,315.5059494,33.327785,56.672215,OBLICUA,-0.212151379,0.858808464,-0.466304423,346.1240314,27.79467479,62.20532521,-0.516684033,-0.503592312,-0.692410567,225.7351529,43.82123036,46.17876964,0.829475378,-0.094036193,-0.550570424,96.46790874,33.40615523,56.59384477,OBLICUA,6
40,10.148,-84.282,87.3,4.3,335,43.8,-111.4,126.5,49.8,109.3,-0.173821518,-0.983257661,0.054685023,190.0252409,3.134784729,86.86521527,0.239853408,-0.096128921,-0.966038081,111.8400227,75.02487035,14.97512965,-0.955121156,0.154801816,-0.252546976,279.2061929,14.62828042,75.37171958,NORMAL,-0.05113175,0.252899052,0.966140576,348.5698824,75.04761392,14.95238608,0.91943438,0.389611095,-0.053325561,67.0351568,3.056779445,86.94322056,0.389905072,-0.885576233,0.252445581,156.2368728,14.62227637,75.37772363,INVERSA,6
41,9.762,-83.667,13.9,4.4,180.5,40,129.7,47.8,60.4,-61.8,-0.451989326,0.033811791,0.891382304,274.2781349,63.04746384,26.95253616,-0.444056565,-0.875192551,-0.191968137,206.9023971,11.06766473,78.93233527,-0.773640367,0.482591713,-0.410592039,301.9556403,24.24203116,65.75796884,INVERSA,-0.459043392,0.867290445,0.192578422,332.1084246,11.10329635,78.89670365,-0.451888107,-0.0413082,-0.891117709,264.7769683,63.01403541,26.98596459,0.764902806,0.496085594,-0.410880494,57.03415912,24.26015807,65.73984193,NORMAL,6
42,9.9107,-84.0476,9,4.09,82,84,159,349.7,69.1,-173.6,-0.762033042,-0.559531875,-0.325929017,233.7115781,19.02186868,70.97813132,0.630745676,-0.755274158,-0.178103446,140.1340177,10.25931036,79.74068964,0.146511209,0.341299029,-0.928466175,23.23264787,68.19696828,21.80303172,TRANSCURRENTE,-0.568234864,0.803246503,-0.178617453,324.7235424,10.28924069,79.71075931,0.804462027,0.496627616,-0.325886264,58.311254,19.01927767,70.98072233,0.173060642,0.328870895,0.928382437,27.75454279,68.18405416,21.81594584,TRANSCURRENTE,6
43,9.8858,-84.4659,50,4.8,140,51,32,251.5,65.7,-43.7,-0.66101737,0.145136395,-0.736200695,282.3836529,47.40877085,42.59122915,-0.045438583,-0.987057814,-0.153792737,182.6357142,8.846785696,81.1532143,0.748993572,0.068207755,-0.659057153,84.7966618,41.22800551,48.77199449,TRANSCURRENTE-INVERSA,-0.639592563,0.753076933,-0.154261096,319.6585646,8.87394479,81.12605521,0.582719695,0.344096973,-0.736230283,59.43807688,47.41127592,42.58872408,0.501357268,0.560778393,0.658914626,41.79792841,41.21714842,48.78285158,NORMAL-TRANSCURRENTE,6
44,9.9024,-84.0709,11,3.85,332,86,164,240.9,74,-175.8,-0.275377437,0.929919622,-0.24375554,343.5043789,14.10830195,75.89169805,-0.937693181,-0.315715125,-0.145104989,251.3919592,8.343358911,81.65664109,0.211893287,-0.188609268,-0.958920111,131.6727401,73.52026141,16.47973859,TRANSCURRENTE,-0.949355967,-0.278679532,0.145123967,253.6406159,8.344457902,81.6555421,0.238475618,-0.939818111,-0.24468612,165.7619001,14.16328516,75.83671484,-0.204579146,0.1976857,-0.958680206,314.0182421,73.47187543,16.52812457,TRANSCURRENTE,6
45,9.9023,-84.0702,11,3.4,156,88,-174,246.2,84,2,-0.353955252,0.933967887,-0.049190089,339.2442883,2.81952231,87.18047769,-0.928817325,-0.357193469,-0.09854543,248.9648515,5.655416041,84.34458396,0.109608646,-0.010807934,-0.99391606,95.63143229,83.67660167,6.323398333,TRANSCURRENTE,-0.355894049,0.929325554,0.098455269,339.0451838,5.650224941,84.34977506,0.930965938,0.361752673,-0.049370301,68.76497991,2.829860288,87.17013971,0.081497539,-0.074087905,0.99391606,132.2733939,83.67660167,6.323398333,TRANSCURRENTE,6
46,9.9539,-83.7872,7,5.3,148,85,162,56.4,72.1,-174.7,-0.207119364,0.937598165,0.27930494,347.5431762,16.21872574,73.78127426,0.953686609,0.257159175,-0.156048107,74.90925296,8.977588046,81.02241195,0.218136246,-0.234048796,0.947437459,137.0154269,71.34064149,18.65935851,TRANSCURRENTE,-0.966810168,-0.202971303,-0.155179733,258.1435602,8.927220351,81.07277965,-0.154100015,0.947702248,-0.279488164,350.7643179,16.22965911,73.77034089,-0.203792259,0.246298799,0.947526051,320.3950047,71.35651316,18.64348684,TRANSCURRENTE,6
47,10.207,-84.226,2,4.27,306,71,-78,159.1,22.4,121.1,-0.809483458,-0.406402677,-0.423761013,243.3409756,25.07226474,64.92773526,0.272305908,0.379563304,-0.884183912,35.65637395,62.15126,27.84874,-0.520178839,0.831124878,0.196584366,327.9586512,11.33729271,78.66270729,NORMAL,-0.44478436,-0.140930655,0.884480313,252.4191093,62.18763609,27.81236391,-0.637035781,-0.644387361,-0.423025227,224.6712953,25.0257306,64.9742694,-0.629565156,0.751600612,-0.19683555,320.0493618,11.3519713,78.6480287,INVERSA,6
48,10.234,-84.214,0.3,4.56,309,75,-85,147.7,15.8,108,-0.711270945,-0.4966749,-0.49740093,235.0737063,29.8281954,60.1718046,0.35033018,0.362992741,-0.863426334,43.98302006,59.70349607,30.29650393,-0.609395116,0.788384623,0.084185983,322.2971686,4.829217343,85.17078266,NORMAL,-0.427591131,-0.26746107,0.863498929,237.9737493,59.71174206,30.28825794,-0.633350139,-0.592939635,-0.497282807,226.8874118,29.82039421,60.17960579,-0.645006532,0.759530885,-0.084139224,319.6615189,4.826528695,85.17347131,INVERSA,6
49,9.7686,-83.8936,2,3.17,58,85,164,326.6,74.1,-174.8,-0.943166692,-0.212148892,-0.255791788,257.3232948,14.82050734,75.17949266,0.251590648,-0.958716137,-0.132534954,165.2957406,7.616102287,82.38389771,0.217114571,0.189357376,-0.957603805,48.90655473,73.25645137,16.74354863,TRANSCURRENTE,-0.203875616,0.970045726,-0.132083391,348.1308298,7.590000121,82.40999988,0.952588656,0.1654372,-0.255353452,80.14764428,14.79452985,75.20547015,0.225853019,0.177881482,0.957783166,51.77608736,73.29216009,16.70783991,TRANSCURRENTE,6
50,9.8923,-83.9257,7,2.96,41,88,39,132.6,51,-2.6,-0.038700571,0.882135365,-0.469403307,357.487961,27.99557086,62.00442914,0.888541811,-0.184534977,-0.420047965,101.7325697,24.83761578,65.16238422,0.457160493,0.43334056,0.776672545,46.53223432,50.95691833,39.04308167,OBLICUA,-0.897493898,0.13433936,-0.420068612,278.512988,24.83891932,65.16108068,0.088486131,-0.878260137,-0.46992482,174.2467718,28.02941657,61.97058343,0.432058916,0.458924905,-0.776345944,43.27287378,50.92722035,39.07277965,OBLICUA,6
51,9.9211,-84.119,74,3.82,6,81,-168,97.9,78.1,9.2,-0.763272621,0.645149941,0.034589887,310.2058925,1.982249975,88.01775002,0.617267028,0.744000477,-0.255821629,39.68111817,14.822276,75.177724,0.190778202,0.173910449,0.966104981,47.64818437,75.03971146,14.96028854,TRANSCURRENTE,-0.758190735,0.599491057,-0.256431825,308.3329405,14.85844406,75.14155594,-0.612496741,-0.789689662,-0.035184931,217.7977644,2.016364234,87.98363577,0.223594612,-0.130386768,-0.965921705,120.2481345,74.99908766,15.00091234,TRANSCURRENTE,6
